date,ticker,adj close,close,high,low,open,volume,momentum_1m,momentum_3m,momentum_6m,momentum_12m,dollar_vol,adv_3m,fwd_ret_1m,score,side
2024-12-31,INTU,,624.3743896484375,629.5004916098043,622.2782546984789,626.7586597815666,988500.0,0.6895930461025265,0.3437050438782638,-0.557080500411827,-0.41053648515420277,617194084.1674805,969391759.5465766,,0.010799637,SHORT
2024-12-31,DG,,73.92154693603516,74.41877915711906,73.04408049834664,73.79480467662114,3500400.0,0.7190188355476661,-0.5350793407463689,-2.2319468826311404,-1.6924990184740496,258754982.89489746,317222462.27645874,,0.010244566,SHORT
2024-12-31,CNP,,30.983470916748047,31.2666488260358,30.729587851947333,31.061588639573387,2970000.0,0.5835899246154801,0.541603843897049,-0.11965166131783639,-0.030702738268125043,92020908.6227417,154128763.6945785,,0.010169657,SHORT
2024-12-31,SMCI,,30.479999542236328,31.38999938964844,29.950000762939453,30.8700008392334,26546700.0,-0.03473063075160849,-1.5301615572714407,-3.270486284073628,-0.23481782296125733,809143403.8478851,2716551608.6460204,,0.010127056,SHORT
2024-12-31,HPE,,20.78961944580078,21.02818780493452,20.628949367078,20.906468723703,7318600.0,1.2149135983324508,0.5952547833323156,-0.26688836587539627,0.3995086767783172,152150908.8760376,266991552.54193562,,0.009984237,SHORT
2024-12-31,GOOGL,,188.5615234375,191.2111501400391,187.77459680064,190.33457825065463,17466900.0,2.952692273481551,0.9744630757594525,-0.26712485073057374,0.5983899424497355,3293585273.7304688,4787220483.066499,,0.009984237,SHORT
2024-12-31,CMG,,60.29999923706055,60.68999862670898,59.88999938964844,60.150001525878906,5321500.0,0.7020752094098884,0.4506381996582148,-0.45978810249256097,0.4776286537352162,320886445.9400177,537069893.2077014,,0.009984237,SHORT
2024-12-31,APH,,68.91957092285156,69.37606432435574,68.49285475536928,68.96919207509654,3936400.0,0.3504411311640835,0.7073814184523813,-0.22856479188141207,0.75173814630393,271294998.9807129,456867005.2121359,,0.009984237,SHORT
2024-12-31,CHD,,103.40009307861328,104.10121018358984,103.0149725214283,103.56796459657556,814600.0,0.23493168377744353,0.12450211697922084,-0.3850386937452969,-0.09770880277162615,84229715.82183838,150925904.55152723,,0.009702071,SHORT
2024-12-31,MSFT,,418.4134521484375,423.6051649635355,417.5796069111211,422.979773462022,13246500.0,0.9437662775635636,0.11851835668278585,-0.7365338518743707,-0.06975146917248688,5542513793.884277,8743107446.924894,,0.009702071,SHORT
2024-12-31,SOLV,,66.05999755859375,66.75,65.8499984741211,66.23999786376953,541100.0,-0.19429537897918087,-0.027588844678305444,0.8962030104516018,0.0,35745064.67895508,63663018.996381,,0.0027304944,SHORT
2024-12-31,AMTM,,21.030000686645508,22.73500061035156,20.8799991607666,22.239999771118164,2489300.0,-1.1502769801614816,-1.1051307555529857,0.0,0.0,52349980.70926666,69801273.35590181,,0.0025587967,SHORT
2024-12-31,CME,,227.888427734375,228.80104905758407,227.28983115956768,228.3692725152937,1041900.0,1.0941392949073157,0.4951899048221791,0.6214725563595949,0.0021542619451004425,237436952.8564453,428859924.8095315,,0.0017369468,SHORT
